"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YKL214C",52.8127518261821,-0.430848509730334,0.223912826002192,0.0405673599668161,0.0899707508313861
"YKL215C",85.6321071327779,-1.12741087049965,0.271110792856443,3.92904919451687e-06,3.03059210031364e-05
"YKL216W",49.239597377034,0.792864869003415,0.277746674554542,0.00158054440682241,0.00577941680997638
"YKL217W",175.361400838713,1.4703747544395,0.223957696913191,1.01893519226425e-12,2.43538630288394e-11
"YKL218C",44.3003153407859,-0.280175087375315,0.271962317679638,0.257870454428032,0.384698784010102
"YKL219W",18.4922002480394,-0.571233067313276,0.315379471063975,0.039047753094838,0.0870872795294965
"YKL220C",18.5425898552785,0.367030866847484,0.353528601482216,0.219691798770715,0.340835089284467
"YKL221W",31.7175255288334,0.391566348033307,0.284451897083142,0.126817401475227,0.22279057060427
"YKL222C",107.498882975221,-0.588723087084418,0.232851000137277,0.00678334116600001,0.0200299188512482
"YKR001C",243.734151406133,0.0115263529389862,0.192178740342755,0.949981748640699,0.970724469390835
"YKR002W",125.313269811551,-0.43389551496726,0.197846071675296,0.0213763063941797,0.0524194849446
"YKR003W",60.7787974331129,0.689843524756715,0.236918038535988,0.00175934341967503,0.00632931750915391
"YKR004C",20.1816579449411,-0.414986721958427,0.390083837282935,0.189609331652399,0.305713482331272
"YKR005C",32.5116226498398,-0.25917167429025,0.279781507515196,0.306129344652641,0.437698156706177
"YKR006C",95.0650553694857,0.409331088936816,0.218443197492823,0.0468149542641261,0.100816891066094
"YKR007W",52.6643479842753,0.214433931942855,0.252344649116576,0.357418152794533,0.49305466755332
"YKR008W",125.471819310015,0.0984300993574572,0.278163634655528,0.696256760293379,0.790994267252923
"YKR009C",126.479037874285,-2.62220782498411,0.221291613156373,4.73826910845134e-35,7.32983907360153e-33
"YKR010C",65.9356382555351,0.147264642288979,0.244377066853459,0.516238401132517,0.643161444274494
"YKR011C",272.427300755118,0.649352372345383,0.256541143514742,0.00588850944292069,0.0177355917185643
"YKR013W",120.919586878687,1.44791102032066,0.295311881571314,1.97319770712969e-08,2.39406057320375e-07
"YKR014C",129.563262181464,0.743706938016563,0.254230158075451,0.00146949593398756,0.00540529911253417
"YKR015C",115.567347443942,0.55841512010993,0.309994910136445,0.0411071941905098,0.0909519127719306
"YKR016W",513.164844279673,0.811682833032582,0.305526103997336,0.00262594510527233,0.00896620986588696
"YKR017C",35.1314724777076,-0.371073775610305,0.27634852371769,0.138898978469632,0.239353236864743
"YKR018C",288.422499020849,-0.638459207686394,0.268072457295338,0.00899088405446541,0.0254920954446967
"YKR019C",32.1349272531763,-1.02645412236301,0.277730815842787,3.95163681322414e-05,0.000233616405656531
"YKR020W",18.2748158200803,0.178519671051531,0.395894070080595,0.57496638101161,0.695479534286198
"YKR021W",135.96212092897,-1.0470598580511,0.223247691259303,5.08721980705206e-07,4.76146674041562e-06
"YKR022C",40.6257564244139,0.166990906390204,0.337742589149076,0.565298326516808,0.687057180758006
"YKR023W",111.633648685825,0.322554173361632,0.374139346656295,0.296903749718055,0.428689909821066
"YKR024C",44.3475696758377,-0.106735895531137,0.257382739389297,0.652261772213429,0.759731657945075
"YKR025W",39.1766284417858,-0.080658591593707,0.300869430414422,0.763231542016754,0.842004052593364
"YKR026C",22.643606490815,0.254312754531998,0.291940551556137,0.331198328067882,0.465298559286084
"YKR027W",42.7265789789669,-0.0107135301079052,0.297940762854051,0.967850019105851,0.979016000097528
"YKR028W",145.933255257661,-0.334768121442301,0.175497232271478,0.0476778079421914,0.102279550242706
"YKR029C",83.0159354184796,-0.0335868456738065,0.277077505287047,0.893706743289113,0.932032369546268
"YKR030W",18.2035247653181,0.366176112259299,0.334143568954438,0.204097517027063,0.321897216744184
"YKR031C",297.802901635018,-1.60395440531066,0.216146652599621,8.61265426096379e-16,3.07877801449366e-14
"YKR034W",311.779254856353,-2.26658108809655,0.202621957042813,2.43585218802655e-32,3.08301382616361e-30
"YKR035W-A",195.045807395238,0.393931086681077,0.248165538180014,0.0863528219565063,0.16368239124431
"YKR036C",33.8147616409089,-0.258035978311603,0.259379177320009,0.278952068769278,0.408704043929522
"YKR037C",30.4496694344622,0.264300165724162,0.298500116136598,0.320671537125851,0.453483948769392
"YKR038C",86.5230103329646,-0.103370864967135,0.202552412440335,0.591577470000923,0.709640730309813
"YKR039W",1802.06684814174,-0.770057031904688,0.166004805611929,1.56197943847041e-06,1.30219513365894e-05
