"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YIL033C",245.471903038035,0.915851288708252,0.203660582206618,2.0466703443862e-06,1.66392805078639e-05
"YIL034C",134.29181301137,0.0542078821706728,0.193439525647561,0.769604552948064,0.838569312339615
"YIL035C",88.8882422453966,0.129072460391453,0.267333754564843,0.598677559423597,0.700019506582694
"YIL036W",109.131166430943,1.70620411226346,0.260186724499016,1.11685276609271e-12,2.92007185651188e-11
"YIL037C",26.3603051259807,-0.511960295537772,0.354723137550977,0.0913153161693181,0.163975474757896
"YIL038C",72.4332206630637,0.204139029178243,0.244561559365368,0.369759680879161,0.492393989195611
"YIL039W",84.6214606098131,-0.910312676846993,0.263567775625355,0.000158228291923578,0.000792422084282738
"YIL040W",53.2897765430114,0.502240892278366,0.273305616672259,0.0438991029229757,0.0901471658589077
"YIL041W",152.7905746299,-0.486290281772372,0.269886407605985,0.0487317440898001,0.097691534498235
"YIL042C",25.5034341553216,0.895732062071631,0.32516053403213,0.00163959075042351,0.00586064241919676
"YIL043C",103.306122033645,-0.773424203454731,0.290074422307713,0.00301897435366506,0.00988980480915338
"YIL044C",53.1548092134957,-0.0605823487589875,0.237156151372772,0.784696384029106,0.848373939556997
"YIL045W",327.919617863071,3.12713482064462,0.268339613743176,3.07837294339325e-34,7.45367779206825e-32
"YIL046W",150.715512547372,-0.245662016720711,0.25289118439076,0.294014081641776,0.412598255100983
"YIL047C",455.797382105144,-0.190296071472248,0.177622236931431,0.266105819321742,0.383013670933115
"YIL048W",173.339162052681,-0.951359274015712,0.285004882300683,0.000210842262765518,0.0010130979821753
"YIL049W",17.6965020421721,0.0626135604814879,0.339707759830595,0.831624590941244,0.88334891916635
"YIL050W",73.9553314416581,-0.292276914195846,0.247813569243302,0.203986079456456,0.310636717662839
"YIL051C",118.407243104315,1.07414342976701,0.204494509914708,2.7543531710915e-08,3.24978661224758e-07
"YIL052C",331.674876811211,0.19521223174718,0.15989871250598,0.208317078777308,0.316022285946834
"YIL053W",96.1467305303691,0.153929952179887,0.279465843529196,0.544852279462584,0.65379925540339
"YIL055C",36.2177133431289,0.907316428395477,0.326877244718075,0.00148724349158878,0.00539925619599602
"YIL056W",523.130185822477,0.384061894015727,0.16953930353003,0.0190331429504442,0.0452972534577025
"YIL057C",9.04949124115694,2.08110056892255,0.631152380940234,5.86339615487576e-06,4.22422421558902e-05
"YIL059C",37.7721045004559,0.728054673527741,0.314750130584468,0.00879953139792569,0.0241283064278918
"YIL060W",52.0624322611094,1.37863140140124,0.346132287039881,4.00281160575716e-06,2.99216883657203e-05
"YIL061C",19.8079787681047,-0.252524999497455,0.341424540942466,0.392754122880039,0.514827897087522
"YIL062C",164.660113125219,0.565016517019945,0.185050916282213,0.00144695570733479,0.00528054533305149
"YIL063C",113.234862836566,0.576111676382634,0.309202580377211,0.035845488891215,0.0765134256938199
"YIL064W",33.6510618246237,0.0693962753227644,0.274450921187589,0.781819696315145,0.846720919235503
"YIL065C",112.195694930439,1.19013354220865,0.230657982948099,3.01612721243059e-08,3.48481586017136e-07
"YIL066C",16.2086612908243,0.220243193859077,0.347658390326997,0.461641087537984,0.577595869804321
"YIL067C",49.2883977537327,-0.368060759955899,0.323435439795444,0.195312460551317,0.299971068066819
"YIL068C",84.7529258513447,0.139657441815205,0.218156356577858,0.498094023919479,0.611526811994616
"YIL069C",113.011449228239,-0.622406087782437,0.234257621707582,0.00443876195528259,0.0135970656374966
"YIL070C",181.198442025526,-0.482208659516968,0.172797874819489,0.00380516930392364,0.0119790773620977
"YIL071C",84.978486137584,-0.918922006927649,0.274055542732649,0.000221187152690333,0.00105823990836123
"YIL072W",32.035998295166,-0.0622235681412927,0.353652381807303,0.837108119161726,0.887296367645917
"YIL073C",45.236494692651,0.130647558222175,0.262706162195115,0.588890168361153,0.69187913908401
"YIL074C",168.759522266421,0.343560643460655,0.177385157067833,0.0443112847792206,0.0906241443024164
"YIL075C",999.67492684381,1.50359401688685,0.230887628771599,2.95106414414079e-12,7.08382595634485e-11
"YIL076W",115.735203475289,-0.0596905661574686,0.200566746192805,0.754953421892554,0.82778806980107
"YIL077C",98.4884422978552,1.42231171097956,0.239836340160488,1.60112245341584e-10,2.87633901389445e-09
"YIL078W",385.47027779527,-0.296940292262279,0.17781129897592,0.0829022549859044,0.151520399742862
"YIL079C",25.1094954764968,-0.174948460528634,0.309319905568455,0.524835564844655,0.635393317526062
"YIL083C",93.5669400511597,-0.51901350862148,0.225543755112545,0.014297329651847,0.0357529541226475
"YIL084C",41.7581537128984,0.450442759165241,0.268666830340805,0.0669624823742885,0.127579221465074
"YIL085C",94.9894791565634,-0.0965940773997422,0.231925273511279,0.656969502407475,0.749726057153121
"YIL086C",29.0705321691836,0.812942550645166,0.329894594595768,0.0047126053868901,0.0142400973410694
"YIL087C",162.808490664094,0.761985461192855,0.19054505760626,2.80038279999167e-05,0.000168963508268187
"YIL088C",254.171050646642,-0.597877098453372,0.192111633243701,0.00112186056023669,0.00426169267391413
"YIL089W",19.9899917831633,-1.00968362077822,0.45441705222671,0.00449029903551608,0.0136871786145534
"YIL090W",76.8888441666036,-0.609311321639836,0.305946824101037,0.0252093023734019,0.057092559950173
"YIL091C",61.7944814778216,-0.610189852980426,0.251317657392901,0.0086212021905715,0.023744547477395
"YIL092W",42.7913398720858,0.0323980958013666,0.296384797144026,0.903179205797356,0.934907992023322
"YIL093C",63.4150767475776,0.0278597759429413,0.221355025443923,0.893869658790187,0.929244004069918
"YIL094C",159.91100040334,-0.576417487394634,0.191077148150162,0.00159930735028624,0.00575358051275456
"YIL095W",49.2004365109036,0.104086911388349,0.26638163197901,0.670363682320361,0.760814707266998
"YIL096C",24.159325573987,0.186641049635417,0.348305161524244,0.533260585226107,0.643634200070262
"YIL097W",97.6927042244017,0.118480815915928,0.288446541272814,0.649509952873222,0.743698068109391
"YIL098C",90.5340291673559,0.709017204847106,0.291597344535517,0.00681158261780383,0.0194531813325895
"YIL099W",30.6795111900595,1.7643330248583,0.36624919918517,2.40411265607247e-08,2.85469155259437e-07
"YIL101C",78.7980227931695,1.79707934527191,0.315990687957,1.97980933252367e-10,3.47809406082787e-09
"YIL102C-A",12.2468983229155,-0.579721013198583,0.457872812834201,0.0994650613317096,0.175959633594756
"YIL103W",60.0184648820599,-1.01606645584591,0.251382100801978,1.12914589389891e-05,7.47706716185857e-05
"YIL104C",27.2599547961303,-0.6582883865452,0.3143884472403,0.0178124394270523,0.0430129767214111
"YIL105C",163.14301686984,0.86154474627017,0.265669894716731,0.000384808981137237,0.00171303054832396
"YIL105W-A",9.53951801606922,0.775714045331391,0.564824494568144,0.044128703527248,0.0904167586251818
"YIL106W",21.343641117783,0.797781446666926,0.35248814392729,0.0081878750220173,0.0227196193311482
"YIL107C",346.231182178009,1.83376188382329,0.210258177320151,3.96809105618594e-20,2.59979989316465e-18
"YIL108W",183.855616756158,-0.0773818626497684,0.192394899892878,0.674355764778228,0.764242420441586
"YIL109C",148.912428945801,-0.301858188670518,0.209665906574032,0.129104856543312,0.21636090855134
"YIL110W",37.737058766896,-0.638272619875322,0.270606083061611,0.00974422146620566,0.0262279213848716
"YIL111W",103.540524077549,1.25346917352035,0.302565760411439,3.20337655092431e-06,2.46417467112256e-05
"YIL112W",383.561537210186,0.964191042286283,0.324529543913044,0.000685496115528807,0.00279877409631959
"YIL113W",55.3257252729572,1.2417534635086,0.311105333519048,6.34511204406416e-06,4.53606276937013e-05
